% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
0.892	1	1	90	3	2	28	9422	0	0
0.893	1	2	90	4	1	28	9422	0	0
0.894	1	1	90	5	2	28	9422	0	0
0.895	1	2	90	6	1	28	9422	0	0
0.896	1	1	90	7	2	28	9422	0	0
0.897	1	2	90	8	1	28	9422	0	0
0.898	1	1	90	9	2	28	9422	0	0
0.899	1	2	90	10	1	28	9422	0	0
0.901	1	1	91	2	2	28	9422	0	0
0.902	1	2	91	3	1	28	9422	0	0
0.903	1	1	91	4	2	28	9422	0	0
0.904	1	2	91	5	1	28	9422	0	0
0.905	1	1	91	6	2	28	9422	0	0
0.906	1	2	91	7	1	28	9422	0	0
0.907	1	1	91	8	2	28	9422	0	0
0.908	1	2	91	9	1	28	9422	0	0
0.91	1	1	92	1	2	28	9422	0	0
0.911	1	2	92	2	1	28	9422	0	0
0.912	1	1	92	3	2	28	9422	0	0
0.913	1	2	92	4	1	28	9422	0	0
0.914	1	1	92	5	2	28	9422	0	0
0.915	1	2	92	6	1	28	9422	0	0
0.916	1	1	92	7	2	28	9422	0	0
0.917	1	2	92	8	1	28	9422	0	0
0.919	1	1	92	10	2	28	9422	0	0
0.92	1	2	93	1	1	28	9422	0	0
0.921	1	1	93	2	2	28	9422	0	0
0.922	1	2	93	3	1	28	9422	0	0
0.923	1	1	93	4	2	28	9422	0	0
0.924	1	2	93	5	1	28	9422	0	0
0.925	1	1	93	6	2	28	9422	0	0
0.926	1	2	93	7	1	28	9422	0	0
0.928	1	1	93	9	2	28	9422	0	0
0.929	1	2	93	10	1	28	9422	0	0
0.93	1	1	94	1	2	28	9422	0	0
0.931	1	2	94	2	1	28	9422	0	0
0.932	1	1	94	3	2	28	9422	0	0
0.933	1	2	94	4	1	28	9422	0	0
0.934	1	1	94	5	2	28	9422	0	0
0.935	1	2	94	6	1	28	9422	0	0
0.936	1	1	94	7	2	28	9422	0	0
0.937	1	2	94	8	1	28	9422	0	0
0.939	1	1	94	10	2	28	9422	0	0
0.94	1	2	95	1	1	28	9422	0	0
0.941	1	1	95	2	2	28	9422	0	0
0.942	1	2	95	3	1	28	9422	0	0
0.943	1	1	95	4	2	28	9422	0	0
0.944	1	2	95	5	1	28	9422	0	0
0.945	1	1	95	6	2	28	9422	0	0
0.946	1	2	95	7	1	28	9422	0	0
0.948	1	1	95	9	2	28	9422	0	0
0.949	1	2	95	10	1	28	9422	0	0
0.95	1	1	96	1	2	28	9422	0	0
0.951	1	2	96	2	1	28	9422	0	0
0.952	1	1	96	3	2	28	9422	0	0
0.953	1	2	96	4	1	28	9422	0	0
0.954	1	1	96	5	2	28	9422	0	0
0.955	1	2	96	6	1	28	9422	0	0
0.957	1	1	96	8	2	28	9422	0	0
0.958	1	2	96	9	1	28	9422	0	0
0.959	1	1	96	10	2	28	9422	0	0
0.96	1	2	97	1	1	28	9422	0	0
0.961	1	1	97	2	2	28	9422	0	0
0.962	1	2	97	3	1	28	9422	0	0
0.963	1	1	97	4	2	28	9422	0	0
0.964	1	2	97	5	1	28	9422	0	0
0.966	1	1	97	7	2	28	9422	0	0
0.967	1	2	97	8	1	28	9422	0	0
0.968	1	1	97	9	2	28	9422	0	0
0.969	1	2	97	10	1	28	9422	0	0
0.97	1	1	98	1	2	28	9422	0	0
0.971	1	2	98	2	1	28	9422	0	0
0.972	1	1	98	3	2	28	9422	0	0
0.973	1	2	98	4	1	28	9422	0	0
0.975	1	1	98	6	2	28	9422	0	0
0.976	1	2	98	7	1	28	9422	0	0
0.977	1	1	98	8	2	28	9422	0	0
0.978	1	2	98	9	1	28	9422	0	0
0.979	1	1	98	10	2	28	9422	0	0
0.98	1	2	99	1	1	28	9422	0	0
0.981	1	1	99	2	2	28	9422	0	0
0.982	1	2	99	3	1	28	9422	0	0
0.984	1	1	99	5	2	28	9422	0	0
0.985	1	2	99	6	1	28	9422	0	0
0.986	1	1	99	7	2	28	9422	0	0
0.987	1	2	99	8	1	28	9422	0	0
0.988	1	1	99	9	2	28	9422	0	0
0.989	1	2	99	10	1	28	9422	0	0
0.99	1	1	100	1	2	28	9422	0	0
0.991	1	2	100	2	1	28	9422	0	0
0.992	1	1	100	3	2	28	9422	0	0
0.993	1	2	100	4	1	28	9422	0	0
0.995	1	1	100	6	2	28	9422	0	0
0.996	1	2	100	7	1	28	9422	0	0
0.997	1	1	100	8	2	28	9422	0	0
0.998	1	2	100	9	1	28	9422	0	0
0.999	1	1	100	10	2	28	9422	0	0
1	1	2	101	1	1	28	9422	0	0
1.001	1	1	101	2	2	28	9422	0	0
1.002	1	2	101	3	1	28	9422	0	0
1.004	1	1	101	5	2	28	9422	0	0
1.005	1	2	101	6	1	28	9422	0	0
1.006	1	1	101	7	2	28	9422	0	0
1.007	1	2	101	8	1	28	9422	0	0
1.008	1	1	101	9	2	28	9422	0	0
1.009	1	2	101	10	1	28	9422	0	0
1.01	1	1	102	1	2	28	9422	0	0
1.011	1	2	102	2	1	28	9422	0	0
1.013	1	1	102	4	2	28	9422	0	0
1.014	1	2	102	5	1	28	9422	0	0
1.015	1	1	102	6	2	28	9422	0	0
1.016	1	2	102	7	1	28	9422	0	0
1.017	1	1	102	8	2	28	9422	0	0
1.018	1	2	102	9	1	28	9422	0	0
1.019	1	1	102	10	2	28	9422	0	0
1.02	1	2	103	1	1	28	9422	0	0
1.022	1	1	103	3	2	28	9422	0	0
1.023	1	2	103	4	1	28	9422	0	0
1.024	1	1	103	5	2	28	9422	0	0
1.025	1	2	103	6	1	28	9422	0	0
1.026	1	1	103	7	2	28	9422	0	0
1.027	1	2	103	8	1	28	9422	0	0
1.028	1	1	103	9	2	28	9422	0	0
1.029	1	2	103	10	1	28	9422	0	0
1.031	1	1	104	2	2	28	9422	0	0
1.032	1	2	104	3	1	28	9422	0	0
1.033	1	1	104	4	2	28	9422	0	0
1.034	1	2	104	5	1	28	9422	0	0
1.035	1	1	104	6	2	28	9422	0	0
1.036	1	2	104	7	1	28	9422	0	0
1.037	1	1	104	8	2	28	9422	0	0
1.038	1	2	104	9	1	28	9422	0	0
1.04	1	1	105	1	2	28	9422	0	0
1.041	1	2	105	2	1	28	9422	0	0
1.042	1	1	105	3	2	28	9422	0	0
1.043	1	2	105	4	1	28	9422	0	0
1.044	1	1	105	5	2	28	9422	0	0
1.045	1	2	105	6	1	28	9422	0	0
1.046	1	1	105	7	2	28	9422	0	0
1.047	1	2	105	8	1	28	9422	0	0
1.048	1	1	105	9	2	28	9422	0	0
1.049	1	2	105	10	1	28	9422	0	0
1.051	1	1	106	2	2	28	9422	0	0
1.052	1	2	106	3	1	28	9422	0	0
1.053	1	1	106	4	2	28	9422	0	0
1.054	1	2	106	5	1	28	9422	0	0
1.055	1	1	106	6	2	28	9422	0	0
1.056	1	2	106	7	1	28	9422	0	0
1.057	1	1	106	8	2	28	9422	0	0
1.058	1	2	106	9	1	28	9422	0	0
1.06	1	1	107	1	2	28	9422	0	0
1.061	1	2	107	2	1	28	9422	0	0
1.062	1	1	107	3	2	28	9422	0	0
1.063	1	2	107	4	1	28	9422	0	0
1.064	1	1	107	5	2	28	9422	0	0
1.065	1	2	107	6	1	28	9422	0	0
1.066	1	1	107	7	2	28	9422	0	0
1.067	1	2	107	8	1	28	9422	0	0
1.069	1	1	107	10	2	28	9422	0	0
1.07	1	2	108	1	1	28	9422	0	0
1.071	1	1	108	2	2	28	9422	0	0
1.072	1	2	108	3	1	28	9422	0	0
1.073	1	1	108	4	2	28	9422	0	0
1.074	1	2	108	5	1	28	9422	0	0
1.075	1	1	108	6	2	28	9422	0	0
1.076	1	2	108	7	1	28	9422	0	0
1.078	1	1	108	9	2	28	9422	0	0
1.079	1	2	108	10	1	28	9422	0	0
1.08	1	1	109	1	2	28	9422	0	0
1.081	1	2	109	2	1	28	9422	0	0
1.082	1	1	109	3	2	28	9422	0	0
1.083	1	2	109	4	1	28	9422	0	0
1.084	1	1	109	5	2	28	9422	0	0
1.085	1	2	109	6	1	28	9422	0	0
1.087	1	1	109	8	2	28	9422	0	0
1.088	1	2	109	9	1	28	9422	0	0
1.089	1	1	109	10	2	28	9422	0	0
1.09	1	2	110	1	1	28	9422	0	0
1.091	1	1	110	2	2	28	9422	0	0
1.092	1	2	110	3	1	28	9422	0	0
1.093	1	1	110	4	2	28	9422	0	0
1.094	1	2	110	5	1	28	9422	0	0
1.096	1	1	110	7	2	28	9422	0	0
1.097	1	2	110	8	1	28	9422	0	0
1.098	1	1	110	9	2	28	9422	0	0
1.099	1	2	110	10	1	28	9422	0	0
1.1	1	1	111	1	2	28	9422	0	0
1.101	1	2	111	2	1	28	9422	0	0
1.102	1	1	111	3	2	28	9422	0	0
1.103	1	2	111	4	1	28	9422	0	0
1.104	1	1	111	5	2	28	9422	0	0
1.105	1	2	111	6	1	28	9422	0	0
1.107	1	1	111	8	2	28	9422	0	0
1.108	1	2	111	9	1	28	9422	0	0
1.109	1	1	111	10	2	28	9422	0	0
1.11	1	2	112	1	1	28	9422	0	0
1.111	1	1	112	2	2	28	9422	0	0
1.112	1	2	112	3	1	28	9422	0	0
1.113	1	1	112	4	2	28	9422	0	0
1.114	1	2	112	5	1	28	9422	0	0
1.116	1	1	112	7	2	28	9422	0	0
1.117	1	2	112	8	1	28	9422	0	0
1.118	1	1	112	9	2	28	9422	0	0
1.119	1	2	112	10	1	28	9422	0	0
1.12	1	1	113	1	2	28	9422	0	0
1.121	1	2	113	2	1	28	9422	0	0
1.122	1	1	113	3	2	28	9422	0	0
1.123	1	2	113	4	1	28	9422	0	0
1.125	1	1	113	6	2	28	9422	0	0
1.126	1	2	113	7	1	28	9422	0	0
1.127	1	1	113	8	2	28	9422	0	0
1.128	1	2	113	9	1	28	9422	0	0
1.129	1	1	113	10	2	28	9422	0	0
1.13	1	2	114	1	1	28	9422	0	0
1.131	1	1	114	2	2	28	9422	0	0
1.132	1	2	114	3	1	28	9422	0	0
1.134	1	1	114	5	2	28	9422	0	0
1.135	1	2	114	6	1	28	9422	0	0
1.136	1	1	114	7	2	28	9422	0	0
1.137	1	2	114	8	1	28	9422	0	0
1.138	1	1	114	9	2	28	9422	0	0
1.139	1	2	114	10	1	28	9422	0	0
1.14	1	1	115	1	2	28	9422	0	0
1.141	1	2	115	2	1	28	9422	0	0
1.143	1	1	115	4	2	28	9422	0	0
1.144	1	2	115	5	1	28	9422	0	0
1.145	1	1	115	6	2	28	9422	0	0
1.146	1	2	115	7	1	28	9422	0	0
1.147	1	1	115	8	2	28	9422	0	0
1.148	1	2	115	9	1	28	9422	0	0
1.149	1	1	115	10	2	28	9422	0	0
1.15	1	2	116	1	1	28	9422	0	0
1.152	1	1	116	3	2	28	9422	0	0
1.153	1	2	116	4	1	28	9422	0	0
1.154	1	1	116	5	2	28	9422	0	0
1.155	1	2	116	6	1	28	9422	0	0
1.156	1	1	116	7	2	28	9422	0	0
1.157	1	2	116	8	1	28	9422	0	0
1.158	1	1	116	9	2	28	9422	0	0
1.159	1	2	116	10	1	28	9422	0	0
1.16	1	1	117	1	2	28	9422	0	0
1.161	1	2	117	2	1	28	9422	0	0
1.163	1	1	117	4	2	28	9422	0	0
1.164	1	2	117	5	1	28	9422	0	0
1.165	1	1	117	6	2	28	9422	0	0
1.166	1	2	117	7	1	28	9422	0	0
1.167	1	1	117	8	2	28	9422	0	0
1.168	1	2	117	9	1	28	9422	0	0
1.169	1	1	117	10	2	28	9422	0	0
1.17	1	2	118	1	1	28	9422	0	0
1.172	1	1	118	3	2	28	9422	0	0
1.173	1	2	118	4	1	28	9422	0	0
1.174	1	1	118	5	2	28	9422	0	0
1.175	1	2	118	6	1	28	9422	0	0
1.176	1	1	118	7	2	28	9422	0	0
1.177	1	2	118	8	1	28	9422	0	0
1.178	1	1	118	9	2	28	9422	0	0
1.179	1	2	118	10	1	28	9422	0	0
1.181	1	1	119	2	2	28	9422	0	0
1.182	1	2	119	3	1	28	9422	0	0
1.183	1	1	119	4	2	28	9422	0	0
1.184	1	2	119	5	1	28	9422	0	0
1.185	1	1	119	6	2	28	9422	0	0
1.186	1	2	119	7	1	28	9422	0	0
1.187	1	1	119	8	2	28	9422	0	0
1.188	1	2	119	9	1	28	9422	0	0
1.19	1	1	120	1	2	28	9422	0	0
1.191	1	2	120	2	1	28	9422	0	0
1.192	1	1	120	3	2	28	9422	0	0
1.193	1	2	120	4	1	28	9422	0	0
1.194	1	1	120	5	2	28	9422	0	0
1.195	1	2	120	6	1	28	9422	0	0
1.196	1	1	120	7	2	28	9422	0	0
1.197	1	2	120	8	1	28	9422	0	0
1.199	1	1	120	10	2	28	9422	0	0
1.2	1	2	121	1	1	28	9422	0	0
1.201	1	1	121	2	2	28	9422	0	0
1.202	1	2	121	3	1	28	9422	0	0
1.203	1	1	121	4	2	28	9422	0	0
1.204	1	2	121	5	1	28	9422	0	0
1.205	1	1	121	6	2	28	9422	0	0
1.206	1	2	121	7	1	28	9422	0	0
1.208	1	1	121	9	2	28	9422	0	0
1.209	1	2	121	10	1	28	9422	0	0
1.21	1	1	122	1	2	28	9422	0	0
1.211	1	2	122	2	1	28	9422	0	0
1.212	1	1	122	3	2	28	9422	0	0
1.213	1	2	122	4	1	28	9422	0	0
1.214	1	1	122	5	2	28	9422	0	0
1.215	1	2	122	6	1	28	9422	0	0
1.216	1	1	122	7	2	28	9422	0	0
1.217	1	2	122	8	1	28	9422	0	0
1.219	1	1	122	10	2	28	9422	0	0
1.22	1	2	123	1	1	28	9422	0	0
1.221	1	1	123	2	2	28	9422	0	0
1.222	1	2	123	3	1	28	9422	0	0
1.223	1	1	123	4	2	28	9422	0	0
1.224	1	2	123	5	1	28	9422	0	0
1.225	1	1	123	6	2	28	9422	0	0
1.226	1	2	123	7	1	28	9422	0	0
1.228	1	1	123	9	2	28	9422	0	0
1.229	1	2	123	10	1	28	9422	0	0
1.23	1	1	124	1	2	28	9422	0	0
1.231	1	2	124	2	1	28	9422	0	0
1.232	1	1	124	3	2	28	9422	0	0
1.233	1	2	124	4	1	28	9422	0	0
1.234	1	1	124	5	2	28	9422	0	0
1.235	1	2	124	6	1	28	9422	0	0
1.237	1	1	124	8	2	28	9422	0	0
1.238	1	2	124	9	1	28	9422	0	0
1.239	1	1	124	10	2	28	9422	0	0
1.24	1	2	125	1	1	28	9422	0	0
1.241	1	1	125	2	2	28	9422	0	0
1.242	1	2	125	3	1	28	9422	0	0
1.243	1	1	125	4	2	28	9422	0	0
1.244	1	2	125	5	1	28	9422	0	0
1.246	1	1	125	7	2	28	9422	0	0
1.247	1	2	125	8	1	28	9422	0	0
1.248	1	1	125	9	2	28	9422	0	0
1.249	1	2	125	10	1	28	9422	0	0
1.25	1	1	126	1	2	28	9422	0	0
1.251	1	2	126	2	1	28	9422	0	0
1.252	1	1	126	3	2	28	9422	0	0
1.253	1	2	126	4	1	28	9422	0	0
1.255	1	1	126	6	2	28	9422	0	0
1.256	1	2	126	7	1	28	9422	0	0
1.257	1	1	126	8	2	28	9422	0	0
1.258	1	2	126	9	1	28	9422	0	0
1.259	1	1	126	10	2	28	9422	0	0
1.26	1	2	127	1	1	28	9422	0	0
1.261	1	1	127	2	2	28	9422	0	0
1.262	1	2	127	3	1	28	9422	0	0
1.264	1	1	127	5	2	28	9422	0	0
1.265	1	2	127	6	1	28	9422	0	0
1.266	1	1	127	7	2	28	9422	0	0
1.267	1	2	127	8	1	28	9422	0	0
1.268	1	1	127	9	2	28	9422	0	0
1.269	1	2	127	10	1	28	9422	0	0
1.27	1	1	128	1	2	28	9422	0	0
1.271	1	2	128	2	1	28	9422	0	0
1.272	1	1	128	3	2	28	9422	0	0
1.273	1	2	128	4	1	28	9422	0	0
1.275	1	1	128	6	2	28	9422	0	0
1.276	1	2	128	7	1	28	9422	0	0
1.277	1	1	128	8	2	28	9422	0	0
1.278	1	2	128	9	1	28	9422	0	0
1.279	1	1	128	10	2	28	9422	0	0
1.28	1	2	129	1	1	28	9422	0	0
1.281	1	1	129	2	2	28	9422	0	0
1.282	1	2	129	3	1	28	9422	0	0
1.284	1	1	129	5	2	28	9422	0	0
1.285	1	2	129	6	1	28	9422	0	0
1.286	1	1	129	7	2	28	9422	0	0
1.287	1	2	129	8	1	28	9422	0	0
1.288	1	1	129	9	2	28	9422	0	0
1.289	1	2	129	10	1	28	9422	0	0
1.29	1	1	130	1	2	28	9422	0	0
1.291	1	2	130	2	1	28	9422	0	0
1.293	1	1	130	4	2	28	9422	0	0
1.294	1	2	130	5	1	28	9422	0	0
1.295	1	1	130	6	2	28	9422	0	0
1.296	1	2	130	7	1	28	9422	0	0
1.297	1	1	130	8	2	28	9422	0	0
1.298	1	2	130	9	1	28	9422	0	0
1.299	1	1	130	10	2	28	9422	0	0
1.3	1	2	131	1	1	28	9422	0	0
1.302	1	1	131	3	2	28	9422	0	0
1.303	1	2	131	4	1	28	9422	0	0
1.304	1	1	131	5	2	28	9422	0	0
1.305	1	2	131	6	1	28	9422	0	0
1.306	1	1	131	7	2	28	9422	0	0
1.307	1	2	131	8	1	28	9422	0	0
1.308	1	1	131	9	2	28	9422	0	0
1.309	1	2	131	10	1	28	9422	0	0
1.311	1	1	132	2	2	28	9422	0	0
1.312	1	2	132	3	1	28	9422	0	0
1.313	1	1	132	4	2	28	9422	0	0
1.314	1	2	132	5	1	28	9422	0	0
1.315	1	1	132	6	2	28	9422	0	0
1.316	1	2	132	7	1	28	9422	0	0
1.317	1	1	132	8	2	28	9422	0	0
1.318	1	2	132	9	1	28	9422	0	0
1.32	1	1	133	1	2	28	9422	0	0
1.321	1	2	133	2	1	28	9422	0	0
1.322	1	1	133	3	2	28	9422	0	0
1.323	1	2	133	4	1	28	9422	0	0
1.324	1	1	133	5	2	28	9422	0	0
1.325	1	2	133	6	1	28	9422	0	0
1.326	1	1	133	7	2	28	9422	0	0
1.327	1	2	133	8	1	28	9422	0	0
1.328	1	1	133	9	2	28	9422	0	0
1.329	1	2	133	10	1	28	9422	0	0
1.331	1	1	134	2	2	28	9422	0	0
1.332	1	2	134	3	1	28	9422	0	0
1.333	1	1	134	4	2	28	9422	0	0
1.334	1	2	134	5	1	28	9422	0	0
1.335	1	1	134	6	2	28	9422	0	0
1.336	1	2	134	7	1	28	9422	0	0
1.337	1	1	134	8	2	28	9422	0	0
1.338	1	2	134	9	1	28	9422	0	0
1.34	1	1	135	1	2	28	9422	0	0
1.341	1	2	135	2	1	28	9422	0	0
1.342	1	1	135	3	2	28	9422	0	0
1.343	1	2	135	4	1	28	9422	0	0
1.344	1	1	135	5	2	28	9422	0	0
1.345	1	2	135	6	1	28	9422	0	0
1.346	1	1	135	7	2	28	9422	0	0
1.347	1	2	135	8	1	28	9422	0	0
1.349	1	1	135	10	2	28	9422	0	0
1.35	1	2	136	1	1	28	9422	0	0
1.351	1	1	136	2	2	28	9422	0	0
1.352	1	2	136	3	1	28	9422	0	0
1.353	1	1	136	4	2	28	9422	0	0
1.354	1	2	136	5	1	28	9422	0	0
1.355	1	1	136	6	2	28	9422	0	0
1.356	1	2	136	7	1	28	9422	0	0
1.358	1	1	136	9	2	28	9422	0	0
1.359	1	2	136	10	1	28	9422	0	0
1.36	1	1	137	1	2	28	9422	0	0
1.361	1	2	137	2	1	28	9422	0	0
1.362	1	1	137	3	2	28	9422	0	0
1.363	1	2	137	4	1	28	9422	0	0
1.364	1	1	137	5	2	28	9422	0	0
1.365	1	2	137	6	1	28	9422	0	0
1.367	1	1	137	8	2	28	9422	0	0
1.368	1	2	137	9	1	28	9422	0	0
1.369	1	1	137	10	2	28	9422	0	0
1.37	1	2	138	1	1	28	9422	0	0
1.371	1	1	138	2	2	28	9422	0	0
1.372	1	2	138	3	1	28	9422	0	0
1.373	1	1	138	4	2	28	9422	0	0
1.374	1	2	138	5	1	28	9422	0	0
1.376	1	1	138	7	2	28	9422	0	0
1.377	1	2	138	8	1	28	9422	0	0
1.378	1	1	138	9	2	28	9422	0	0
1.379	1	2	138	10	1	28	9422	0	0
1.38	1	1	139	1	2	28	9422	0	0
1.381	1	2	139	2	1	28	9422	0	0
1.382	1	1	139	3	2	28	9422	0	0
1.383	1	2	139	4	1	28	9422	0	0
1.384	1	1	139	5	2	28	9422	0	0
1.385	1	2	139	6	1	28	9422	0	0
1.387	1	1	139	8	2	28	9422	0	0
1.388	1	2	139	9	1	28	9422	0	0
1.389	1	1	139	10	2	28	9422	0	0
1.39	1	2	140	1	1	28	9422	0	0
1.391	1	1	140	2	2	28	9422	0	0
1.392	1	2	140	3	1	28	9422	0	0
1.393	1	1	140	4	2	28	9422	0	0
1.394	1	2	140	5	1	28	9422	0	0
1.396	1	1	140	7	2	28	9422	0	0
1.397	1	2	140	8	1	28	9422	0	0
1.398	1	1	140	9	2	28	9422	0	0
1.399	1	2	140	10	1	28	9422	0	0
1.4	1	1	141	1	2	28	9422	0	0
1.401	1	2	141	2	1	28	9422	0	0
1.402	1	1	141	3	2	28	9422	0	0
1.403	1	2	141	4	1	28	9422	0	0
1.405	1	1	141	6	2	28	9422	0	0
1.406	1	2	141	7	1	28	9422	0	0
1.407	1	1	141	8	2	28	9422	0	0
1.408	1	2	141	9	1	28	9422	0	0
1.409	1	1	141	10	2	28	9422	0	0
1.41	1	2	142	1	1	28	9422	0	0
1.411	1	1	142	2	2	28	9422	0	0
1.412	1	2	142	3	1	28	9422	0	0
1.414	1	1	142	5	2	28	9422	0	0
1.415	1	2	142	6	1	28	9422	0	0
1.416	1	1	142	7	2	28	9422	0	0
1.417	1	2	142	8	1	28	9422	0	0
1.418	1	1	142	9	2	28	9422	0	0
1.419	1	2	142	10	1	28	9422	0	0
1.42	1	1	143	1	2	28	9422	0	0
1.421	1	2	143	2	1	28	9422	0	0
1.423	1	1	143	4	2	28	9422	0	0
1.424	1	2	143	5	1	28	9422	0	0
1.425	1	1	143	6	2	28	9422	0	0
1.426	1	2	143	7	1	28	9422	0	0
1.427	1	1	143	8	2	28	9422	0	0
1.428	1	2	143	9	1	28	9422	0	0
1.429	1	1	143	10	2	28	9422	0	0
1.43	1	2	144	1	1	28	9422	0	0
1.432	1	1	144	3	2	28	9422	0	0
1.433	1	2	144	4	1	28	9422	0	0
1.434	1	1	144	5	2	28	9422	0	0
1.435	1	2	144	6	1	28	9422	0	0
1.436	1	1	144	7	2	28	9422	0	0
1.437	1	2	144	8	1	28	9422	0	0
1.438	1	1	144	9	2	28	9422	0	0
1.439	1	2	144	10	1	28	9422	0	0
1.44	1	1	145	1	2	28	9422	0	0
1.441	1	2	145	2	1	28	9422	0	0
1.443	1	1	145	4	2	28	9422	0	0
1.444	1	2	145	5	1	28	9422	0	0
1.445	1	1	145	6	2	28	9422	0	0
1.446	1	2	145	7	1	28	9422	0	0
1.447	1	1	145	8	2	28	9422	0	0
1.448	1	2	145	9	1	28	9422	0	0
1.449	1	1	145	10	2	28	9422	0	0
1.45	1	2	146	1	1	28	9422	0	0
1.452	1	1	146	3	2	28	9422	0	0
1.453	1	2	146	4	1	28	9422	0	0
1.454	1	1	146	5	2	28	9422	0	0
1.455	1	2	146	6	1	28	9422	0	0
1.456	1	1	146	7	2	28	9422	0	0
1.457	1	2	146	8	1	28	9422	0	0
1.458	1	1	146	9	2	28	9422	0	0
1.459	1	2	146	10	1	28	9422	0	0
1.461	1	1	147	2	2	28	9422	0	0
1.462	1	2	147	3	1	28	9422	0	0
1.463	1	1	147	4	2	28	9422	0	0
1.464	1	2	147	5	1	28	9422	0	0
1.465	1	1	147	6	2	28	9422	0	0
1.466	1	2	147	7	1	28	9422	0	0
1.467	1	1	147	8	2	28	9422	0	0
1.468	1	2	147	9	1	28	9422	0	0
1.47	1	1	148	1	2	28	9422	0	0
1.471	1	2	148	2	1	28	9422	0	0
1.472	1	1	148	3	2	28	9422	0	0
1.473	1	2	148	4	1	28	9422	0	0
1.474	1	1	148	5	2	28	9422	0	0
1.475	1	2	148	6	1	28	9422	0	0
1.476	1	1	148	7	2	28	9422	0	0
1.477	1	2	148	8	1	28	9422	0	0
1.479	1	1	148	10	2	28	9422	0	0
1.48	1	2	149	1	1	28	9422	0	0
1.481	1	1	149	2	2	28	9422	0	0
1.482	1	2	149	3	1	28	9422	0	0
1.483	1	1	149	4	2	28	9422	0	0
1.484	1	2	149	5	1	28	9422	0	0
1.485	1	1	149	6	2	28	9422	0	0
1.486	1	2	149	7	1	28	9422	0	0
1.488	1	1	149	9	2	28	9422	0	0
1.489	1	2	149	10	1	28	9422	0	0
1.49	1	1	150	1	2	28	9422	0	0
1.491	1	2	150	2	1	28	9422	0	0
1.492	1	1	150	3	2	28	9422	0	0
1.493	1	2	150	4	1	28	9422	0	0
1.494	1	1	150	5	2	28	9422	0	0
1.495	1	2	150	6	1	28	9422	0	0
1.496	1	1	150	7	2	28	9422	0	0
1.497	1	2	150	8	1	28	9422	0	0
1.499	1	1	150	10	2	28	9422	0	0
1.5	1	2	151	1	1	28	9422	0	0
1.501	1	1	151	2	2	28	9422	0	0
1.502	1	2	151	3	1	28	9422	0	0
1.503	1	1	151	4	2	28	9422	0	0
1.504	1	2	151	5	1	28	9422	0	0
1.505	1	1	151	6	2	28	9422	0	0
1.506	1	2	151	7	1	28	9422	0	0
1.508	1	1	151	9	2	28	9422	0	0
1.509	1	2	151	10	1	28	9422	0	0
1.51	1	1	152	1	2	28	9422	0	0
1.511	1	2	152	2	1	28	9422	0	0
1.512	1	1	152	3	2	28	9422	0	0
1.513	1	2	152	4	1	28	9422	0	0
1.514	1	1	152	5	2	28	9422	0	0
1.515	1	2	152	6	1	28	9422	0	0
1.517	1	1	152	8	2	28	9422	0	0
1.518	1	2	152	9	1	28	9422	0	0
1.519	1	1	152	10	2	28	9422	0	0
1.52	1	2	153	1	1	28	9422	0	0
1.521	1	1	153	2	2	28	9422	0	0
1.522	1	2	153	3	1	28	9422	0	0
1.523	1	1	153	4	2	28	9422	0	0
1.524	1	2	153	5	1	28	9422	0	0
1.526	1	1	153	7	2	28	9422	0	0
1.527	1	2	153	8	1	28	9422	0	0
1.528	1	1	153	9	2	28	9422	0	0
1.529	1	2	153	10	1	28	9422	0	0
1.53	1	1	154	1	2	28	9422	0	0
1.531	1	2	154	2	1	28	9422	0	0
1.532	1	1	154	3	2	28	9422	0	0
1.533	1	2	154	4	1	28	9422	0	0
1.535	1	1	154	6	2	28	9422	0	0
1.536	1	2	154	7	1	28	9422	0	0
1.537	1	1	154	8	2	28	9422	0	0
1.538	1	2	154	9	1	28	9422	0	0
1.539	1	1	154	10	2	28	9422	0	0
1.54	1	2	155	1	1	28	9422	0	0
1.541	1	1	155	2	2	28	9422	0	0
1.542	1	2	155	3	1	28	9422	0	0
1.544	1	1	155	5	2	28	9422	0	0
1.545	1	2	155	6	1	28	9422	0	0
1.546	1	1	155	7	2	28	9422	0	0
1.547	1	2	155	8	1	28	9422	0	0
1.548	1	1	155	9	2	28	9422	0	0
1.549	1	2	155	10	1	28	9422	0	0
1.55	1	1	156	1	2	28	9422	0	0
1.551	1	2	156	2	1	28	9422	0	0
1.552	1	1	156	3	2	28	9422	0	0
1.553	1	2	156	4	1	28	9422	0	0
1.555	1	1	156	6	2	28	9422	0	0
1.556	1	2	156	7	1	28	9422	0	0
1.557	1	1	156	8	2	28	9422	0	0
1.558	1	2	156	9	1	28	9422	0	0
1.559	1	1	156	10	2	28	9422	0	0
1.56	1	2	157	1	1	28	9422	0	0
1.561	1	1	157	2	2	28	9422	0	0
1.562	1	2	157	3	1	28	9422	0	0
1.564	1	1	157	5	2	28	9422	0	0
1.565	1	2	157	6	1	28	9422	0	0
1.566	1	1	157	7	2	28	9422	0	0
1.567	1	2	157	8	1	28	9422	0	0
1.568	1	1	157	9	2	28	9422	0	0
1.569	1	2	157	10	1	28	9422	0	0
